,angry,box,disgust,fear,happy,neutral,sad,surprise
56,0.009999999776482582,[222 117 134 134],0.0,0.0,0.7900000214576721,0.11999999731779099,0.009999999776482582,0.05999999865889549
57,0.009999999776482582,[223 119 130 130],0.0,0.0,0.6299999952316284,0.3499999940395355,0.009999999776482582,0.009999999776482582
58,0.019999999552965164,[224 120 128 128],0.0,0.0,0.3199999928474426,0.6100000143051147,0.03999999910593033,0.009999999776482582
59,0.009999999776482582,[223 119 130 130],0.0,0.0,0.15000000596046448,0.8199999928474426,0.019999999552965164,0.009999999776482582
60,0.019999999552965164,[224 119 129 129],0.009999999776482582,0.0,0.6000000238418579,0.3100000023841858,0.029999999329447746,0.029999999329447746
61,0.029999999329447746,[223 119 131 131],0.0,0.0,0.6100000143051147,0.25,0.019999999552965164,0.07999999821186066
62,0.03999999910593033,[225 120 129 129],0.009999999776482582,0.0,0.30000001192092896,0.5899999737739563,0.029999999329447746,0.029999999329447746
63,0.019999999552965164,[225 120 130 130],0.0,0.0,0.38999998569488525,0.5199999809265137,0.03999999910593033,0.019999999552965164
64,0.009999999776482582,[221 118 136 136],0.0,0.0,0.4000000059604645,0.5600000023841858,0.009999999776482582,0.009999999776482582
65,0.009999999776482582,[224 124 128 128],0.0,0.0,0.1899999976158142,0.7799999713897705,0.009999999776482582,0.009999999776482582
66,0.019999999552965164,[223 123 131 131],0.0,0.0,0.18000000715255737,0.7699999809265137,0.009999999776482582,0.029999999329447746
67,0.009999999776482582,[223 123 130 130],0.0,0.0,0.8399999737739563,0.05999999865889549,0.0,0.09000000357627869
68,0.0,[224 123 130 130],0.0,0.0,0.8399999737739563,0.009999999776482582,0.0,0.15000000596046448
69,0.009999999776482582,[224 124 130 130],0.0,0.0,0.7300000190734863,0.05000000074505806,0.0,0.20000000298023224
70,0.019999999552965164,[223 121 134 134],0.0,0.0,0.800000011920929,0.009999999776482582,0.0,0.1599999964237213
71,0.05000000074505806,[224 122 132 132],0.0,0.009999999776482582,0.7599999904632568,0.0,0.0,0.18000000715255737
72,0.10000000149011612,[222 121 134 134],0.0,0.009999999776482582,0.6600000262260437,0.0,0.0,0.23000000417232513
73,0.11999999731779099,[220 120 140 140],0.0,0.019999999552965164,0.44999998807907104,0.0,0.0,0.4099999964237213
74,0.05999999865889549,[224 126 132 132],0.0,0.019999999552965164,0.3799999952316284,0.009999999776482582,0.0,0.5400000214576721
75,0.03999999910593033,[225 128 131 131],0.0,0.009999999776482582,0.5600000023841858,0.029999999329447746,0.0,0.36000001430511475
76,0.019999999552965164,[226 126 131 131],0.0,0.009999999776482582,0.41999998688697815,0.019999999552965164,0.0,0.5299999713897705
77,0.029999999329447746,[227 126 130 130],0.009999999776482582,0.009999999776482582,0.38999998569488525,0.30000001192092896,0.009999999776482582,0.25999999046325684
78,0.029999999329447746,[227 126 131 131],0.0,0.009999999776482582,0.18000000715255737,0.7200000286102295,0.009999999776482582,0.05999999865889549
79,0.019999999552965164,[225 125 134 134],0.0,0.0,0.07000000029802322,0.8999999761581421,0.009999999776482582,0.009999999776482582
80,0.019999999552965164,[226 125 133 133],0.0,0.0,0.10000000149011612,0.8399999737739563,0.009999999776482582,0.019999999552965164
81,0.029999999329447746,[227 126 131 131],0.0,0.0,0.07999999821186066,0.8399999737739563,0.009999999776482582,0.029999999329447746
82,0.019999999552965164,[227 127 132 132],0.0,0.0,0.07999999821186066,0.8799999952316284,0.009999999776482582,0.009999999776482582
83,0.019999999552965164,[227 127 134 134],0.0,0.0,0.07000000029802322,0.8899999856948853,0.009999999776482582,0.009999999776482582
84,0.009999999776482582,[225 126 135 135],0.0,0.0,0.14000000059604645,0.8199999928474426,0.0,0.019999999552965164
85,0.029999999329447746,[227 127 133 133],0.0,0.0,0.15000000596046448,0.7400000095367432,0.009999999776482582,0.05999999865889549
86,0.019999999552965164,[225 127 134 134],0.0,0.0,0.5,0.33000001311302185,0.0,0.14000000059604645
87,0.029999999329447746,[224 126 136 136],0.0,0.0,0.5,0.28999999165534973,0.0,0.18000000715255737
88,0.009999999776482582,[226 127 135 135],0.0,0.0,0.7300000190734863,0.14000000059604645,0.0,0.10999999940395355
89,0.009999999776482582,[225 126 136 136],0.0,0.0,0.7900000214576721,0.029999999329447746,0.0,0.1599999964237213
90,0.05999999865889549,[226 126 135 135],0.0,0.0,0.7400000095367432,0.029999999329447746,0.0,0.17000000178813934
91,0.30000001192092896,[228 127 133 133],0.0,0.03999999910593033,0.4000000059604645,0.009999999776482582,0.0,0.25
92,0.20000000298023224,[229 126 135 135],0.0,0.019999999552965164,0.6000000238418579,0.009999999776482582,0.0,0.1599999964237213
93,0.11999999731779099,[229 124 138 138],0.0,0.009999999776482582,0.6499999761581421,0.0,0.0,0.2199999988079071
94,0.009999999776482582,[231 124 137 137],0.0,0.0,0.8799999952316284,0.0,0.0,0.10999999940395355
95,0.0,[230 125 134 134],0.0,0.0,0.9599999785423279,0.0,0.0,0.029999999329447746
96,0.0,[231 125 130 130],0.0,0.0,0.9599999785423279,0.0,0.0,0.03999999910593033
97,0.0,[233 124 130 130],0.0,0.0,0.9700000286102295,0.0,0.0,0.019999999552965164
98,0.0,[233 123 131 131],0.0,0.0,0.9800000190734863,0.0,0.0,0.009999999776482582
99,0.0,[236 126 126 126],0.0,0.0,0.9900000095367432,0.0,0.0,0.009999999776482582
100,0.0,[235 126 126 126],0.0,0.0,0.9900000095367432,0.0,0.0,0.009999999776482582
101,0.0,[235 126 126 126],0.0,0.0,0.9900000095367432,0.0,0.0,0.0
102,0.0,[234 128 125 125],0.0,0.0,1.0,0.0,0.0,0.0
103,0.0,[232 128 127 127],0.0,0.0,1.0,0.0,0.0,0.0
104,0.0,[232 129 127 127],0.0,0.0,1.0,0.0,0.0,0.0
105,0.0,[232 129 125 125],0.0,0.0,1.0,0.0,0.0,0.0
106,0.0,[232 129 125 125],0.0,0.0,1.0,0.0,0.0,0.0
107,0.0,[232 129 127 127],0.0,0.0,1.0,0.0,0.0,0.0
108,0.0,[233 131 125 125],0.0,0.0,0.9900000095367432,0.0,0.0,0.0
109,0.0,[235 131 124 124],0.0,0.0,1.0,0.0,0.0,0.0
110,0.0,[235 131 124 124],0.0,0.0,1.0,0.0,0.0,0.0
111,0.0,[236 133 122 122],0.0,0.0,1.0,0.0,0.0,0.0
112,0.0,[236 134 121 121],0.0,0.0,1.0,0.0,0.0,0.0
113,0.0,[236 134 121 121],0.0,0.0,1.0,0.0,0.0,0.0
114,0.0,[237 133 121 121],0.0,0.0,1.0,0.0,0.0,0.0
115,0.0,[237 133 121 121],0.0,0.0,1.0,0.0,0.0,0.0
116,0.0,[234 132 123 123],0.0,0.0,1.0,0.0,0.0,0.0
117,0.009999999776482582,[234 132 126 126],0.0,0.0,0.9800000190734863,0.009999999776482582,0.0,0.0
118,0.05000000074505806,[237 132 125 125],0.0,0.009999999776482582,0.7599999904632568,0.07999999821186066,0.03999999910593033,0.05999999865889549
119,0.5,[233 131 131 131],0.009999999776482582,0.029999999329447746,0.07999999821186066,0.14000000059604645,0.10999999940395355,0.12999999523162842
120,0.4099999964237213,[234 133 127 127],0.009999999776482582,0.029999999329447746,0.03999999910593033,0.1599999964237213,0.05000000074505806,0.28999999165534973
121,0.4399999976158142,[230 135 131 131],0.019999999552965164,0.029999999329447746,0.03999999910593033,0.17000000178813934,0.05000000074505806,0.25
122,0.23000000417232513,[229 134 131 131],0.0,0.019999999552965164,0.07000000029802322,0.20000000298023224,0.03999999910593033,0.4399999976158142
123,0.2800000011920929,[228 135 129 129],0.0,0.009999999776482582,0.029999999329447746,0.1899999976158142,0.029999999329447746,0.44999998807907104
124,0.4099999964237213,[227 135 129 129],0.0,0.009999999776482582,0.03999999910593033,0.20000000298023224,0.029999999329447746,0.30000001192092896
125,0.3199999928474426,[223 134 129 129],0.019999999552965164,0.03999999910593033,0.12999999523162842,0.3199999928474426,0.05999999865889549,0.10000000149011612
126,0.4300000071525574,[222 136 124 124],0.029999999329447746,0.019999999552965164,0.07999999821186066,0.3799999952316284,0.05999999865889549,0.009999999776482582
127,0.550000011920929,[218 136 121 121],0.019999999552965164,0.07000000029802322,0.09000000357627869,0.18000000715255737,0.09000000357627869,0.0
128,0.6499999761581421,[216 136 120 120],0.009999999776482582,0.05000000074505806,0.07000000029802322,0.10999999940395355,0.10000000149011612,0.0
129,0.6700000166893005,[213 137 117 117],0.009999999776482582,0.05000000074505806,0.05000000074505806,0.07999999821186066,0.12999999523162842,0.0
130,0.6600000262260437,[210 138 116 116],0.0,0.05999999865889549,0.10000000149011612,0.10000000149011612,0.07000000029802322,0.0
131,0.7300000190734863,[208 138 115 115],0.0,0.03999999910593033,0.09000000357627869,0.07000000029802322,0.05999999865889549,0.009999999776482582
132,0.6399999856948853,[206 137 118 118],0.0,0.07000000029802322,0.10999999940395355,0.09000000357627869,0.05999999865889549,0.019999999552965164
133,0.2800000011920929,[205 135 127 127],0.0,0.07000000029802322,0.17000000178813934,0.2800000011920929,0.1599999964237213,0.05000000074505806
134,0.3799999952316284,[202 135 126 126],0.0,0.05999999865889549,0.17000000178813934,0.23999999463558197,0.12999999523162842,0.019999999552965164
135,0.3499999940395355,[208 135 122 122],0.0,0.10000000149011612,0.07999999821186066,0.23999999463558197,0.20999999344348907,0.019999999552965164
136,0.3499999940395355,[207 134 125 125],0.0,0.029999999329447746,0.10000000149011612,0.36000001430511475,0.15000000596046448,0.009999999776482582
137,0.4300000071525574,[209 133 123 123],0.0,0.029999999329447746,0.14000000059604645,0.2199999988079071,0.18000000715255737,0.009999999776482582
138,0.18000000715255737,[210 132 123 123],0.009999999776482582,0.009999999776482582,0.6899999976158142,0.07999999821186066,0.029999999329447746,0.009999999776482582
139,0.019999999552965164,[214 133 123 123],0.0,0.0,0.8899999856948853,0.07000000029802322,0.009999999776482582,0.009999999776482582
140,0.0,[215 133 124 124],0.0,0.0,0.9700000286102295,0.019999999552965164,0.0,0.0
141,0.009999999776482582,[219 135 121 121],0.0,0.0,0.9800000190734863,0.009999999776482582,0.0,0.0
142,0.019999999552965164,[220 133 123 123],0.0,0.0,0.949999988079071,0.019999999552965164,0.0,0.0
143,0.07999999821186066,[223 131 125 125],0.0,0.0,0.8700000047683716,0.03999999910593033,0.009999999776482582,0.009999999776482582
144,0.09000000357627869,[225 130 126 126],0.0,0.0,0.4699999988079071,0.4000000059604645,0.019999999552965164,0.009999999776482582
145,0.05999999865889549,[228 131 125 125],0.0,0.0,0.23000000417232513,0.6800000071525574,0.009999999776482582,0.019999999552965164
146,0.03999999910593033,[232 132 122 122],0.0,0.0,0.20999999344348907,0.7300000190734863,0.009999999776482582,0.009999999776482582
147,0.029999999329447746,[233 128 127 127],0.0,0.0,0.20999999344348907,0.7300000190734863,0.009999999776482582,0.009999999776482582
148,0.05000000074505806,[236 130 124 124],0.0,0.0,0.23999999463558197,0.699999988079071,0.009999999776482582,0.009999999776482582
149,0.029999999329447746,[234 129 128 128],0.0,0.0,0.11999999731779099,0.8399999737739563,0.019999999552965164,0.0
150,0.09000000357627869,[231 126 133 133],0.0,0.0,0.3400000035762787,0.5199999809265137,0.019999999552965164,0.029999999329447746
151,0.05999999865889549,[231 126 135 135],0.0,0.0,0.5799999833106995,0.30000001192092896,0.009999999776482582,0.05000000074505806
152,0.029999999329447746,[233 129 129 129],0.0,0.0,0.7300000190734863,0.10000000149011612,0.009999999776482582,0.14000000059604645
153,0.009999999776482582,[229 129 134 134],0.0,0.0,0.9100000262260437,0.029999999329447746,0.0,0.03999999910593033
154,0.009999999776482582,[226 133 134 134],0.0,0.0,0.9300000071525574,0.029999999329447746,0.0,0.029999999329447746
155,0.0,[225 135 134 134],0.0,0.0,0.9700000286102295,0.009999999776482582,0.0,0.019999999552965164
156,0.0,[224 141 129 129],0.0,0.0,0.9800000190734863,0.0,0.0,0.019999999552965164
157,0.0,[224 142 127 127],0.0,0.0,0.9800000190734863,0.009999999776482582,0.0,0.009999999776482582
158,0.019999999552965164,[223 142 124 124],0.0,0.0,0.8999999761581421,0.07999999821186066,0.0,0.0
159,0.029999999329447746,[222 141 124 124],0.0,0.0,0.8100000023841858,0.15000000596046448,0.0,0.0
160,0.07000000029802322,[220 139 128 128],0.0,0.0,0.5299999713897705,0.3799999952316284,0.009999999776482582,0.009999999776482582
161,0.03999999910593033,[220 138 128 128],0.0,0.0,0.699999988079071,0.23000000417232513,0.009999999776482582,0.009999999776482582
162,0.019999999552965164,[219 138 128 128],0.0,0.0,0.75,0.1899999976158142,0.009999999776482582,0.029999999329447746
163,0.019999999552965164,[220 139 128 128],0.0,0.0,0.8399999737739563,0.10000000149011612,0.009999999776482582,0.029999999329447746
164,0.019999999552965164,[220 139 127 127],0.0,0.0,0.6399999856948853,0.3199999928474426,0.009999999776482582,0.009999999776482582
165,0.019999999552965164,[221 139 124 124],0.0,0.0,0.5199999809265137,0.44999998807907104,0.0,0.009999999776482582
166,0.05000000074505806,[223 137 128 128],0.0,0.0,0.12999999523162842,0.7900000214576721,0.029999999329447746,0.009999999776482582
167,0.05000000074505806,[221 136 128 128],0.0,0.0,0.1599999964237213,0.75,0.019999999552965164,0.009999999776482582
168,0.10000000149011612,[224 137 125 125],0.0,0.0,0.03999999910593033,0.8299999833106995,0.019999999552965164,0.0
169,0.15000000596046448,[224 135 126 126],0.0,0.009999999776482582,0.03999999910593033,0.7599999904632568,0.029999999329447746,0.009999999776482582
170,0.23999999463558197,[224 131 130 130],0.0,0.019999999552965164,0.029999999329447746,0.6399999856948853,0.05000000074505806,0.009999999776482582
171,0.23000000417232513,[226 129 129 129],0.0,0.009999999776482582,0.009999999776482582,0.699999988079071,0.05999999865889549,0.0
172,0.20000000298023224,[228 130 122 122],0.0,0.009999999776482582,0.009999999776482582,0.7099999785423279,0.05999999865889549,0.009999999776482582
173,0.10999999940395355,[226 127 126 126],0.0,0.0,0.009999999776482582,0.8399999737739563,0.019999999552965164,0.009999999776482582
174,0.11999999731779099,[222 121 134 134],0.0,0.0,0.019999999552965164,0.8199999928474426,0.029999999329447746,0.009999999776482582
175,0.20999999344348907,[225 122 128 128],0.0,0.009999999776482582,0.009999999776482582,0.7200000286102295,0.029999999329447746,0.019999999552965164
176,0.1899999976158142,[221 120 130 130],0.0,0.009999999776482582,0.03999999910593033,0.6299999952316284,0.009999999776482582,0.10999999940395355
177,0.03999999910593033,[222 120 129 129],0.0,0.019999999552965164,0.03999999910593033,0.15000000596046448,0.009999999776482582,0.7400000095367432
178,0.03999999910593033,[224 121 127 127],0.0,0.019999999552965164,0.1599999964237213,0.3199999928474426,0.019999999552965164,0.4399999976158142
179,0.03999999910593033,[222 122 131 131],0.0,0.0,0.1599999964237213,0.7699999809265137,0.019999999552965164,0.009999999776482582
180,0.019999999552965164,[221 124 131 131],0.0,0.0,0.07999999821186066,0.8899999856948853,0.009999999776482582,0.0
181,0.03999999910593033,[222 125 129 129],0.0,0.0,0.07000000029802322,0.8600000143051147,0.019999999552965164,0.009999999776482582
182,0.03999999910593033,[224 126 128 128],0.0,0.0,0.03999999910593033,0.8999999761581421,0.009999999776482582,0.009999999776482582
183,0.07000000029802322,[223 124 131 131],0.0,0.0,0.029999999329447746,0.8600000143051147,0.019999999552965164,0.0
184,0.029999999329447746,[223 123 131 131],0.0,0.0,0.029999999329447746,0.9200000166893005,0.009999999776482582,0.0
185,0.07000000029802322,[222 122 133 133],0.0,0.0,0.029999999329447746,0.8799999952316284,0.019999999552965164,0.009999999776482582
186,0.10999999940395355,[223 124 131 131],0.0,0.0,0.009999999776482582,0.8500000238418579,0.019999999552965164,0.0
187,0.20999999344348907,[227 125 128 128],0.0,0.009999999776482582,0.009999999776482582,0.7200000286102295,0.05000000074505806,0.009999999776482582
188,0.1599999964237213,[227 126 128 128],0.0,0.009999999776482582,0.009999999776482582,0.7699999809265137,0.03999999910593033,0.009999999776482582
189,0.07999999821186066,[229 128 126 126],0.0,0.009999999776482582,0.029999999329447746,0.8199999928474426,0.03999999910593033,0.029999999329447746
190,0.07999999821186066,[227 124 132 132],0.009999999776482582,0.009999999776482582,0.10999999940395355,0.6899999976158142,0.03999999910593033,0.07000000029802322
191,0.05999999865889549,[228 124 131 131],0.0,0.009999999776482582,0.10999999940395355,0.7200000286102295,0.03999999910593033,0.05999999865889549
192,0.05000000074505806,[230 125 129 129],0.0,0.009999999776482582,0.05999999865889549,0.8500000238418579,0.029999999329447746,0.009999999776482582
193,0.029999999329447746,[230 125 127 127],0.0,0.0,0.05000000074505806,0.8899999856948853,0.029999999329447746,0.009999999776482582
194,0.03999999910593033,[231 126 127 127],0.0,0.0,0.029999999329447746,0.8999999761581421,0.029999999329447746,0.0
195,0.03999999910593033,[230 125 129 129],0.0,0.0,0.019999999552965164,0.9100000262260437,0.019999999552965164,0.0
196,0.029999999329447746,[232 124 128 128],0.0,0.0,0.019999999552965164,0.9100000262260437,0.03999999910593033,0.0
197,0.05000000074505806,[234 123 129 129],0.0,0.0,0.03999999910593033,0.8600000143051147,0.05000000074505806,0.0
198,0.03999999910593033,[235 121 133 133],0.0,0.0,0.019999999552965164,0.8999999761581421,0.03999999910593033,0.0
199,0.019999999552965164,[237 121 131 131],0.0,0.0,0.009999999776482582,0.9300000071525574,0.029999999329447746,0.0
200,0.029999999329447746,[239 119 131 131],0.0,0.0,0.03999999910593033,0.8899999856948853,0.029999999329447746,0.0
201,0.03999999910593033,[240 117 131 131],0.0,0.0,0.05000000074505806,0.8799999952316284,0.019999999552965164,0.009999999776482582
202,0.029999999329447746,[236 113 136 136],0.0,0.0,0.5400000214576721,0.18000000715255737,0.009999999776482582,0.23999999463558197
203,0.10000000149011612,[238 112 133 133],0.0,0.009999999776482582,0.33000001311302185,0.36000001430511475,0.029999999329447746,0.17000000178813934
204,0.10999999940395355,[236 112 134 134],0.0,0.019999999552965164,0.17000000178813934,0.3700000047683716,0.029999999329447746,0.30000001192092896
205,0.07999999821186066,[233 111 137 137],0.0,0.009999999776482582,0.25,0.25999999046325684,0.019999999552965164,0.3799999952316284
206,0.03999999910593033,[230 113 134 134],0.0,0.009999999776482582,0.5199999809265137,0.2199999988079071,0.009999999776482582,0.20000000298023224
207,0.029999999329447746,[231 115 131 131],0.0,0.009999999776482582,0.5400000214576721,0.07999999821186066,0.009999999776482582,0.3400000035762787
208,0.029999999329447746,[231 115 127 127],0.0,0.009999999776482582,0.5,0.029999999329447746,0.019999999552965164,0.4000000059604645
209,0.03999999910593033,[229 115 128 128],0.0,0.019999999552965164,0.6899999976158142,0.07000000029802322,0.009999999776482582,0.17000000178813934
210,0.03999999910593033,[229 115 130 130],0.0,0.0,0.20999999344348907,0.6899999976158142,0.019999999552965164,0.03999999910593033
211,0.029999999329447746,[229 117 128 128],0.0,0.0,0.11999999731779099,0.8299999833106995,0.009999999776482582,0.009999999776482582
212,0.019999999552965164,[226 116 135 135],0.0,0.0,0.36000001430511475,0.5799999833106995,0.009999999776482582,0.019999999552965164
213,0.029999999329447746,[228 118 132 132],0.0,0.0,0.6899999976158142,0.2199999988079071,0.009999999776482582,0.05999999865889549
214,0.019999999552965164,[229 120 130 130],0.0,0.0,0.6700000166893005,0.14000000059604645,0.009999999776482582,0.15000000596046448
215,0.03999999910593033,[229 120 132 132],0.0,0.0,0.5,0.4000000059604645,0.019999999552965164,0.03999999910593033
216,0.029999999329447746,[228 120 132 132],0.0,0.0,0.17000000178813934,0.7699999809265137,0.019999999552965164,0.009999999776482582
217,0.019999999552965164,[230 120 129 129],0.0,0.0,0.11999999731779099,0.8199999928474426,0.019999999552965164,0.009999999776482582
218,0.029999999329447746,[231 120 128 128],0.0,0.0,0.15000000596046448,0.7699999809265137,0.03999999910593033,0.009999999776482582
219,0.03999999910593033,[232 121 126 126],0.0,0.0,0.15000000596046448,0.75,0.03999999910593033,0.009999999776482582
220,0.029999999329447746,[232 121 129 129],0.0,0.0,0.07999999821186066,0.8500000238418579,0.03999999910593033,0.009999999776482582
221,0.019999999552965164,[230 120 132 132],0.0,0.0,0.09000000357627869,0.8500000238418579,0.029999999329447746,0.0
222,0.009999999776482582,[228 120 135 135],0.0,0.0,0.20999999344348907,0.7599999904632568,0.019999999552965164,0.0
223,0.019999999552965164,[229 121 134 134],0.0,0.0,0.4000000059604645,0.5600000023841858,0.019999999552965164,0.009999999776482582
224,0.009999999776482582,[230 120 133 133],0.0,0.0,0.44999998807907104,0.5099999904632568,0.009999999776482582,0.009999999776482582
225,0.009999999776482582,[229 121 134 134],0.0,0.0,0.7400000095367432,0.23999999463558197,0.0,0.009999999776482582
226,0.0,[230 121 133 133],0.0,0.0,0.7900000214576721,0.1899999976158142,0.0,0.009999999776482582
227,0.009999999776482582,[232 122 129 129],0.0,0.0,0.8299999833106995,0.12999999523162842,0.0,0.029999999329447746
228,0.009999999776482582,[231 122 130 130],0.0,0.0,0.7300000190734863,0.23999999463558197,0.0,0.009999999776482582
229,0.009999999776482582,[233 122 129 129],0.0,0.0,0.8600000143051147,0.09000000357627869,0.009999999776482582,0.03999999910593033
230,0.009999999776482582,[231 122 131 131],0.0,0.0,0.8299999833106995,0.15000000596046448,0.0,0.009999999776482582
